contact probabilities;0_weekday;Sorrel 2_Sorrel 0;Patient_Aide soignant;0.008230;
contact probabilities;0_weekday;Sorrel 2_Sorrel 2;Medecin_Patient;1.000000;
contact probabilities;0_weekday;Sorrel 2_Sorrel 2;Patient_Patient;0.555556;
contact probabilities;0_weekend;Menard 1_Menard 1;Patient_Patient;1.358025;
contact probabilities;0_weekend;Menard 1_Other;Patient_Aide soignant;0.006173;
contact probabilities;0_weekend;Menard 2_Menard 2;Patient_Patient;0.770000;
contact probabilities;0_weekend;Other_Menard 1;Aide soignant_Patient;1.259259;
contact probabilities;0_weekend;Other_Menard 1;IDE_Patient;2.166667;
contact probabilities;0_weekend;Other_Menard 2;Aide soignant_Patient;0.592593;
contact probabilities;0_weekend;Other_Menard 2;IDE_Patient;1.000000;
contact probabilities;0_weekend;Other_Other;Administration_Aide soignant;1.000000;
contact probabilities;0_weekend;Other_Other;Aide soignant_Aide soignant;0.185185;
contact probabilities;0_weekend;Other_Other;Aide soignant_IDE;0.259259;
contact probabilities;0_weekend;Other_Other;IDE_Aide soignant;0.444444;
contact probabilities;0_weekend;Other_Other;IDE_IDE;0.111111;
contact probabilities;0_weekend;Other_Sorrel 0;Aide soignant_Patient;0.074074;
contact probabilities;0_weekend;Other_Sorrel 0;IDE_Aide soignant;0.055556;
contact probabilities;0_weekend;Other_Sorrel 0;IDE_Patient;0.444444;
contact probabilities;0_weekend;Other_Sorrel 1;Aide soignant_Patient;0.592593;
contact probabilities;0_weekend;Other_Sorrel 1;IDE_Patient;1.333333;
contact probabilities;0_weekend;Other_Sorrel 2;Aide soignant_Patient;0.962963;
contact probabilities;0_weekend;Other_Sorrel 2;IDE_Patient;1.500000;
contact probabilities;0_weekend;Sorrel 0_Menard 1;Patient_Patient;0.037736;
contact probabilities;0_weekend;Sorrel 0_Sorrel 0;Aide soignant_Patient;6.000000;
contact probabilities;0_weekend;Sorrel 0_Sorrel 0;Patient_Patient;0.433962;
contact probabilities;0_weekend;Sorrel 0_Sorrel 1;Aide soignant_Patient;0.500000;
contact probabilities;0_weekend;Sorrel 1_Menard 1;Medecin_Patient;1.000000;
contact probabilities;0_weekend;Sorrel 1_Menard 1;Patient_Patient;0.031579;
contact probabilities;0_weekend;Sorrel 1_Sorrel 0;Patient_Patient;0.010526;
contact probabilities;0_weekend;Sorrel 1_Sorrel 1;Medecin_Patient;0.500000;
contact probabilities;0_weekend;Sorrel 1_Sorrel 1;Patient_Patient;0.621053;
contact probabilities;0_weekend;Sorrel 2_Other;Patient_Aide soignant;0.011765;
contact probabilities;0_weekend;Sorrel 2_Sorrel 2;Patient_Patient;0.588235;
contact probabilities;10_weekday;Menard 1_Menard 1;ASH_ASH;0.071429;
contact probabilities;10_weekday;Menard 1_Menard 1;ASH_Aide soignant;0.928571;
contact probabilities;10_weekday;Menard 1_Menard 1;ASH_Autre Reeducateur;0.071429;
contact probabilities;10_weekday;Menard 1_Menard 1;ASH_IDE;0.571429;
contact probabilities;10_weekday;Menard 1_Menard 1;ASH_Patient;4.071429;
contact probabilities;10_weekday;Menard 1_Menard 1;Aide soignant_ASH;0.015625;
contact probabilities;10_weekday;Menard 1_Menard 1;Aide soignant_Aide soignant;0.281250;
contact probabilities;10_weekday;Menard 1_Menard 1;Aide soignant_Cadre de santŽ;0.031250;
contact probabilities;10_weekday;Menard 1_Menard 1;Aide soignant_IDE;0.859375;
contact probabilities;10_weekday;Menard 1_Menard 1;Aide soignant_Patient;4.171875;
contact probabilities;10_weekday;Menard 1_Menard 1;Autre Reeducateur_Aide soignant;0.500000;
contact probabilities;10_weekday;Menard 1_Menard 1;Autre Reeducateur_Patient;2.750000;
contact probabilities;10_weekday;Menard 1_Menard 1;IDE_ASH;0.047619;
contact probabilities;10_weekday;Menard 1_Menard 1;IDE_Aide soignant;0.119048;
contact probabilities;10_weekday;Menard 1_Menard 1;IDE_Cadre de santŽ;0.047619;
contact probabilities;10_weekday;Menard 1_Menard 1;IDE_IDE;0.428571;
contact probabilities;10_weekday;Menard 1_Menard 1;IDE_Patient;3.619048;
contact probabilities;10_weekday;Menard 1_Menard 1;Patient_Aide soignant;0.027397;
contact probabilities;10_weekday;Menard 1_Menard 1;Patient_Autre Reeducateur;0.001957;
contact probabilities;10_weekday;Menard 1_Menard 1;Patient_Patient;1.608611;
contact probabilities;10_weekday;Menard 1_Menard 2;ASH_Patient;0.357143;
contact probabilities;10_weekday;Menard 1_Menard 2;Aide soignant_Patient;0.281250;
contact probabilities;10_weekday;Menard 1_Menard 2;Autre Reeducateur_Patient;0.250000;
contact probabilities;10_weekday;Menard 1_Menard 2;Cadre de santŽ_Patient;0.500000;
contact probabilities;10_weekday;Menard 1_Menard 2;IDE_Patient;0.547619;
contact probabilities;10_weekday;Menard 1_Menard 2;Patient_Aide soignant;0.001957;
contact probabilities;10_weekday;Menard 1_Menard 2;Patient_Patient;0.001957;
contact probabilities;10_weekday;Menard 1_Other;IDE_Logistique;0.023810;
contact probabilities;10_weekday;Menard 1_Sorrel 0;Aide soignant_Patient;0.046875;
contact probabilities;10_weekday;Menard 1_Sorrel 0;IDE_Patient;0.214286;
contact probabilities;10_weekday;Menard 1_Sorrel 1;ASH_Patient;0.142857;
contact probabilities;10_weekday;Menard 1_Sorrel 1;Aide soignant_Patient;0.218750;
contact probabilities;10_weekday;Menard 1_Sorrel 1;Autre Reeducateur_Patient;0.250000;
contact probabilities;10_weekday;Menard 1_Sorrel 1;IDE_Patient;0.285714;
contact probabilities;10_weekday;Menard 1_Sorrel 2;IDE_Patient;0.071429;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_ASH;0.050633;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_Aide soignant;0.113924;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_Autre Reeducateur;0.025316;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_Cadre de santŽ;0.012658;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_IDE;0.177215;
contact probabilities;10_weekday;Menard 2_Menard 1;Aide soignant_Patient;1.025316;
contact probabilities;10_weekday;Menard 2_Menard 1;Eleve/Stagiaire_Autre Reeducateur;0.026316;
contact probabilities;10_weekday;Menard 2_Menard 1;Eleve/Stagiaire_IDE;0.026316;
contact probabilities;10_weekday;Menard 2_Menard 1;Eleve/Stagiaire_Patient;0.026316;
contact probabilities;10_weekday;Menard 2_Menard 1;IDE_Autre Reeducateur;0.142857;
contact probabilities;10_weekday;Menard 2_Menard 1;Patient_Patient;0.084337;
contact probabilities;10_weekday;Menard 2_Menard 2;ASH_ASH;0.125000;
contact probabilities;10_weekday;Menard 2_Menard 2;ASH_Aide soignant;1.625000;
contact probabilities;10_weekday;Menard 2_Menard 2;ASH_IDE;0.875000;
contact probabilities;10_weekday;Menard 2_Menard 2;ASH_Patient;2.000000;
contact probabilities;10_weekday;Menard 2_Menard 2;Aide soignant_Aide soignant;0.645570;
contact probabilities;10_weekday;Menard 2_Menard 2;Aide soignant_Eleve/Stagiaire;0.025316;
contact probabilities;10_weekday;Menard 2_Menard 2;Aide soignant_IDE;0.405063;
contact probabilities;10_weekday;Menard 2_Menard 2;Aide soignant_Patient;2.493671;
contact probabilities;10_weekday;Menard 2_Menard 2;Autre Reeducateur_Aide soignant;0.333333;
contact probabilities;10_weekday;Menard 2_Menard 2;Autre Reeducateur_Patient;0.333333;
contact probabilities;10_weekday;Menard 2_Menard 2;Eleve/Stagiaire_ASH;0.105263;
contact probabilities;10_weekday;Menard 2_Menard 2;Eleve/Stagiaire_Aide soignant;1.289474;
contact probabilities;10_weekday;Menard 2_Menard 2;Eleve/Stagiaire_Eleve/Stagiaire;0.078947;
contact probabilities;10_weekday;Menard 2_Menard 2;Eleve/Stagiaire_IDE;0.368421;
contact probabilities;10_weekday;Menard 2_Menard 2;Eleve/Stagiaire_Patient;3.131579;
contact probabilities;10_weekday;Menard 2_Menard 2;IDE_Aide soignant;0.047619;
contact probabilities;10_weekday;Menard 2_Menard 2;IDE_Eleve/Stagiaire;0.047619;
contact probabilities;10_weekday;Menard 2_Menard 2;IDE_IDE;0.285714;
contact probabilities;10_weekday;Menard 2_Menard 2;IDE_Patient;2.190476;
contact probabilities;10_weekday;Menard 2_Menard 2;Medecin_Patient;1.000000;
contact probabilities;10_weekday;Menard 2_Menard 2;Patient_Aide soignant;0.007229;
contact probabilities;10_weekday;Menard 2_Menard 2;Patient_Eleve/Stagiaire;0.012048;
contact probabilities;10_weekday;Menard 2_Menard 2;Patient_Patient;0.853012;
contact probabilities;10_weekday;Menard 2_Other;Patient_Ergo;0.002410;
contact probabilities;10_weekday;Menard 2_Other;Patient_Kine;0.004819;
contact probabilities;10_weekday;Menard 2_Other;Patient_Logistique;0.002410;
contact probabilities;10_weekday;Menard 2_Sorrel 0;Eleve/Stagiaire_Patient;0.026316;
contact probabilities;10_weekday;Menard 2_Sorrel 1;Aide soignant_Patient;0.025316;
contact probabilities;10_weekday;Menard 2_Sorrel 2;Eleve/Stagiaire_Patient;0.026316;
contact probabilities;10_weekday;Other_Menard 1;Brancardier_IDE;0.050000;
contact probabilities;10_weekday;Other_Menard 1;Brancardier_Patient;0.600000;
contact probabilities;10_weekday;Other_Menard 1;Cadre de santŽ_IDE;0.058824;
contact probabilities;10_weekday;Other_Menard 1;Ergo_Cadre de santŽ;0.020833;
contact probabilities;10_weekday;Other_Menard 1;Ergo_Patient;0.395833;
contact probabilities;10_weekday;Other_Menard 1;Kine_Aide soignant;0.009346;
contact probabilities;10_weekday;Other_Menard 1;Kine_IDE;0.037383;
contact probabilities;10_weekday;Other_Menard 1;Kine_Patient;0.383178;
contact probabilities;10_weekday;Other_Menard 1;Logistique_IDE;0.161290;
contact probabilities;10_weekday;Other_Menard 1;Logistique_Patient;0.322581;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_ASH;0.075000;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_Aide soignant;0.225000;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_Autre Reeducateur;0.050000;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_Eleve/Stagiaire;0.175000;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_IDE;0.100000;
contact probabilities;10_weekday;Other_Menard 2;Brancardier_Patient;1.700000;
contact probabilities;10_weekday;Other_Menard 2;Cadre de santŽ_Patient;0.235294;
contact probabilities;10_weekday;Other_Menard 2;Ergo_Aide soignant;0.020833;
contact probabilities;10_weekday;Other_Menard 2;Ergo_Patient;0.937500;
contact probabilities;10_weekday;Other_Menard 2;Kine_Aide soignant;0.009346;
contact probabilities;10_weekday;Other_Menard 2;Kine_IDE;0.018692;
contact probabilities;10_weekday;Other_Menard 2;Kine_Patient;0.504673;
contact probabilities;10_weekday;Other_Menard 2;Logistique_Aide soignant;0.064516;
contact probabilities;10_weekday;Other_Menard 2;Logistique_IDE;0.096774;
contact probabilities;10_weekday;Other_Menard 2;Logistique_Patient;0.225806;
contact probabilities;10_weekday;Other_Other;Brancardier_Brancardier;0.400000;
contact probabilities;10_weekday;Other_Other;Brancardier_Cadre de santŽ;0.325000;
contact probabilities;10_weekday;Other_Other;Brancardier_Eleve/Stagiaire;0.175000;
contact probabilities;10_weekday;Other_Other;Brancardier_Ergo;0.575000;
contact probabilities;10_weekday;Other_Other;Brancardier_Kine;2.400000;
contact probabilities;10_weekday;Other_Other;Brancardier_Logistique;0.075000;
contact probabilities;10_weekday;Other_Other;Cadre de santŽ_Ergo;0.176471;
contact probabilities;10_weekday;Other_Other;Cadre de santŽ_Kine;0.058824;
contact probabilities;10_weekday;Other_Other;Eleve/Stagiaire_Cadre de santŽ;0.571429;
contact probabilities;10_weekday;Other_Other;Eleve/Stagiaire_Kine;1.571429;
contact probabilities;10_weekday;Other_Other;Ergo_Ergo;0.604167;
contact probabilities;10_weekday;Other_Other;Kine_Brancardier;0.018692;
contact probabilities;10_weekday;Other_Other;Kine_Cadre de santŽ;0.271028;
contact probabilities;10_weekday;Other_Other;Kine_Eleve/Stagiaire;0.028037;
contact probabilities;10_weekday;Other_Other;Kine_Ergo;0.028037;
contact probabilities;10_weekday;Other_Other;Kine_Kine;0.822430;
contact probabilities;10_weekday;Other_Other;Logistique_Aide soignant;0.032258;
contact probabilities;10_weekday;Other_Other;Logistique_Brancardier;0.032258;
contact probabilities;10_weekday;Other_Other;Logistique_Ergo;0.032258;
contact probabilities;10_weekday;Other_Other;Logistique_Logistique;0.290323;
contact probabilities;10_weekday;Other_Sorrel 0;Aide soignant_Aide soignant;0.500000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_ASH;0.125000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_Aide soignant;0.875000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_Cadre de santŽ;0.125000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_Eleve/Stagiaire;0.250000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_IDE;1.000000;
contact probabilities;10_weekday;Other_Sorrel 0;Animation/Coiffeur_Medecin;0.500000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_Aide soignant;0.350000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_Cadre de santŽ;0.025000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_Eleve/Stagiaire;0.075000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_IDE;0.250000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_Medecin;0.025000;
contact probabilities;10_weekday;Other_Sorrel 0;Brancardier_Patient;2.525000;
contact probabilities;10_weekday;Other_Sorrel 0;Cadre de santŽ_Cadre de santŽ;0.117647;
contact probabilities;10_weekday;Other_Sorrel 0;Cadre de santŽ_Medecin;0.058824;
contact probabilities;10_weekday;Other_Sorrel 0;Cadre de santŽ_Patient;0.294118;
contact probabilities;10_weekday;Other_Sorrel 0;Ergo_ASH;0.020833;
contact probabilities;10_weekday;Other_Sorrel 0;Ergo_Aide soignant;0.062500;
contact probabilities;10_weekday;Other_Sorrel 0;Ergo_Eleve/Stagiaire;0.041667;
contact probabilities;10_weekday;Other_Sorrel 0;Ergo_IDE;0.083333;
contact probabilities;10_weekday;Other_Sorrel 0;Ergo_Patient;0.020833;
contact probabilities;10_weekday;Other_Sorrel 0;Kine_IDE;0.009346;
contact probabilities;10_weekday;Other_Sorrel 0;Kine_Patient;0.869159;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_ASH;0.032258;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_Aide soignant;0.193548;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_Cadre de santŽ;0.064516;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_Eleve/Stagiaire;0.096774;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_IDE;0.129032;
contact probabilities;10_weekday;Other_Sorrel 0;Logistique_Patient;0.225806;
contact probabilities;10_weekday;Other_Sorrel 1;Administration_Medecin;0.666667;
contact probabilities;10_weekday;Other_Sorrel 1;Administration_Patient;0.333333;
contact probabilities;10_weekday;Other_Sorrel 1;Animation/Coiffeur_Patient;0.250000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_ASH;0.050000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_Aide soignant;0.050000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_Cadre de santŽ;0.025000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_IDE;0.050000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_Medecin;0.050000;
contact probabilities;10_weekday;Other_Sorrel 1;Brancardier_Patient;0.550000;
contact probabilities;10_weekday;Other_Sorrel 1;Cadre de santŽ_Patient;0.117647;
contact probabilities;10_weekday;Other_Sorrel 1;Ergo_Medecin;0.020833;
contact probabilities;10_weekday;Other_Sorrel 1;Ergo_Patient;0.229167;
contact probabilities;10_weekday;Other_Sorrel 1;Kine_Medecin;0.018692;
contact probabilities;10_weekday;Other_Sorrel 1;Kine_Patient;0.439252;
contact probabilities;10_weekday;Other_Sorrel 1;Logistique_Aide soignant;0.032258;
contact probabilities;10_weekday;Other_Sorrel 1;Logistique_IDE;0.064516;
contact probabilities;10_weekday;Other_Sorrel 1;Logistique_Patient;0.096774;
contact probabilities;10_weekday;Other_Sorrel 2;Brancardier_ASH;0.050000;
contact probabilities;10_weekday;Other_Sorrel 2;Brancardier_Aide soignant;0.025000;
contact probabilities;10_weekday;Other_Sorrel 2;Brancardier_Eleve/Stagiaire;0.025000;
contact probabilities;10_weekday;Other_Sorrel 2;Brancardier_IDE;0.025000;
contact probabilities;10_weekday;Other_Sorrel 2;Brancardier_Patient;0.625000;
contact probabilities;10_weekday;Other_Sorrel 2;Ergo_Patient;0.187500;
contact probabilities;10_weekday;Other_Sorrel 2;Kine_Aide soignant;0.009346;
contact probabilities;10_weekday;Other_Sorrel 2;Kine_IDE;0.028037;
contact probabilities;10_weekday;Other_Sorrel 2;Kine_Patient;0.130841;
contact probabilities;10_weekday;Other_Sorrel 2;Logistique_ASH;0.064516;
contact probabilities;10_weekday;Other_Sorrel 2;Logistique_Aide soignant;0.225806;
contact probabilities;10_weekday;Other_Sorrel 2;Logistique_IDE;0.129032;
contact probabilities;10_weekday;Other_Sorrel 2;Logistique_Patient;0.129032;
contact probabilities;10_weekday;Sorrel 0_Menard 1;ASH_IDE;0.083333;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Aide soignant_Aide soignant;0.048387;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Aide soignant_IDE;0.016129;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Aide soignant_Patient;0.161290;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Eleve/Stagiaire_IDE;0.066667;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Eleve/Stagiaire_Patient;0.133333;
contact probabilities;10_weekday;Sorrel 0_Menard 1;IDE_Patient;0.030303;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Medecin_IDE;0.166667;
contact probabilities;10_weekday;Sorrel 0_Menard 1;Patient_Patient;0.028571;
contact probabilities;10_weekday;Sorrel 0_Menard 2;Aide soignant_Patient;0.016129;
contact probabilities;10_weekday;Sorrel 0_Menard 2;Eleve/Stagiaire_ASH;0.066667;
contact probabilities;10_weekday;Sorrel 0_Menard 2;Eleve/Stagiaire_Aide soignant;0.133333;
contact probabilities;10_weekday;Sorrel 0_Menard 2;Eleve/Stagiaire_Patient;0.466667;
contact probabilities;10_weekday;Sorrel 0_Menard 2;IDE_Eleve/Stagiaire;0.030303;
contact probabilities;10_weekday;Sorrel 0_Menard 2;Patient_Patient;0.012698;
contact probabilities;10_weekday;Sorrel 0_Other;IDE_Brancardier;0.030303;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;ASH_Aide soignant;1.416667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;ASH_Cadre de santŽ;0.083333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;ASH_IDE;0.833333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;ASH_Patient;0.916667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_ASH;0.048387;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_Aide soignant;1.000000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_Cadre de santŽ;0.096774;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_Eleve/Stagiaire;0.048387;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_IDE;0.951613;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_Medecin;0.129032;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Aide soignant_Patient;1.967742;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Cadre de santŽ_Medecin;0.166667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Cadre de santŽ_Patient;0.500000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_ASH;0.133333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_Aide soignant;0.800000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_Cadre de santŽ;0.200000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_IDE;0.733333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_Medecin;0.066667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Eleve/Stagiaire_Patient;1.533333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_ASH;0.121212;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_Aide soignant;0.575758;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_Cadre de santŽ;0.212121;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_Eleve/Stagiaire;0.090909;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_IDE;0.545455;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_Medecin;0.212121;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;IDE_Patient;1.606061;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Medecin_IDE;0.166667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Medecin_Patient;1.500000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Patient_Aide soignant;0.015873;
contact probabilities;10_weekday;Sorrel 0_Sorrel 0;Patient_Patient;1.047619;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;ASH_Patient;1.000000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;Aide soignant_Patient;0.387097;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;Cadre de santŽ_Patient;0.666667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;Eleve/Stagiaire_Patient;0.600000;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;IDE_Patient;0.545455;
contact probabilities;10_weekday;Sorrel 0_Sorrel 1;Medecin_Patient;0.166667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 2;ASH_Patient;0.083333;
contact probabilities;10_weekday;Sorrel 0_Sorrel 2;Aide soignant_Patient;0.387097;
contact probabilities;10_weekday;Sorrel 0_Sorrel 2;Cadre de santŽ_Patient;0.166667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 2;Eleve/Stagiaire_Patient;0.066667;
contact probabilities;10_weekday;Sorrel 0_Sorrel 2;IDE_Patient;0.060606;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Aide soignant_Aide soignant;0.033333;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Aide soignant_IDE;0.033333;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Aide soignant_Patient;0.033333;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Cadre de santŽ_Aide soignant;0.200000;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Cadre de santŽ_IDE;0.400000;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Cadre de santŽ_Patient;0.200000;
contact probabilities;10_weekday;Sorrel 1_Menard 1;IDE_IDE;0.050000;
contact probabilities;10_weekday;Sorrel 1_Menard 1;IDE_Patient;0.050000;
contact probabilities;10_weekday;Sorrel 1_Menard 1;Patient_Patient;0.061625;
contact probabilities;10_weekday;Sorrel 1_Menard 2;Aide soignant_Patient;0.066667;
contact probabilities;10_weekday;Sorrel 1_Menard 2;Medecin_Patient;0.076923;
contact probabilities;10_weekday;Sorrel 1_Menard 2;Patient_Patient;0.025210;
contact probabilities;10_weekday;Sorrel 1_Other;Patient_Kine;0.008403;
contact probabilities;10_weekday;Sorrel 1_Sorrel 0;ASH_Aide soignant;1.000000;
contact probabilities;10_weekday;Sorrel 1_Sorrel 0;ASH_Cadre de santŽ;0.250000;
contact probabilities;10_weekday;Sorrel 1_Sorrel 0;ASH_Eleve/Stagiaire;0.250000;
